timestamp,satellite,latitude,longitude,height_km
1737549245.039198,Starlink-550 1552,-26.88,173.8602,516.81
1737549245.039198,Starlink-550 1553,-14.3248,-174.8468,512.69
1737549245.039198,Starlink-550 1554,-1.2711,-164.767,509.92
1737549245.039198,Starlink-550 1555,11.8295,-154.7837,508.98
1737549245.039198,Starlink-550 1556,24.5387,-143.8073,509.77
1737549245.039198,Starlink-550 1557,36.2625,-130.4652,511.67
1737549245.039198,Starlink-550 1558,46.0026,-112.9091,513.75
1737549245.039198,Starlink-550 1559,52.085,-89.6316,515.14
1737549245.039198,Starlink-550 1560,52.6354,-62.7579,515.27
1737549245.039198,Starlink-550 1561,47.4359,-38.5007,514.08
1737549245.039198,Starlink-550 1562,32.6812,-7.5495,510.99
1737549245.039198,Starlink-550 1563,20.5603,4.8605,509.35
1737549245.039198,Starlink-550 1564,7.6732,15.3909,509.07
1737549245.039198,Starlink-550 1565,-5.4576,25.2916,510.61
1737549245.039198,Starlink-550 1566,-18.4064,35.627,513.89
1737549245.039198,Starlink-550 1567,-30.6832,47.5879,518.25
1737549245.039198,Starlink-550 1568,-41.5344,62.7781,522.65
1737549245.039198,Starlink-550 1569,-49.6535,83.0979,525.97
1737549245.039198,Starlink-550 1570,-53.1263,108.7291,527.33
1737549245.039198,Starlink-550 1571,-50.686,134.9587,526.38
1737549245.039198,Starlink-550 1572,-43.2581,156.3418,523.37
1737549245.039198,Starlink-550 1573,-32.784,172.326,519.09
1737549245.039198,Starlink-550 1574,-20.6978,-175.2622,514.63
1737549245.039198,Starlink-550 1575,-7.8299,-164.7293,511.09
1737549245.039198,Starlink-550 1576,5.2992,-154.8284,509.21
1737549245.039198,Starlink-550 1577,18.2642,-144.4952,509.19
1737549245.039198,Starlink-550 1578,30.573,-132.5367,510.63
1737549245.039198,Starlink-550 1579,41.4677,-117.3414,512.75
1737549245.039198,Starlink-550 1580,49.6308,-96.9892,514.58
1737549245.039198,Starlink-550 1581,53.1264,-71.2796,515.38
1737549245.039198,Starlink-550 1582,50.6699,-44.9654,514.82
1737549245.039198,Starlink-550 1583,43.2,-23.542,513.12
1737549305.039198,Starlink-550 0,35.7017,-6.6522,511.55
1737549305.039198,Starlink-550 1,23.9082,6.5284,509.69
1737549305.039198,Starlink-550 2,11.1668,17.4246,508.97
1737549305.039198,Starlink-550 3,-1.9415,27.3876,510.01
1737549305.039198,Starlink-550 4,-14.9815,37.5006,512.87
1737549305.039198,Starlink-550 5,-27.4967,48.8903,517.03
1737549305.039198,Starlink-550 6,-38.8292,63.0292,521.54
1737549305.039198,Starlink-550 7,-47.8497,81.8187,525.24
1737549305.039198,Starlink-550 8,-52.7578,106.2683,527.19
1737549305.039198,Starlink-550 9,-51.9042,133.0094,526.86
1737549305.039198,Starlink-550 10,-45.623,155.9454,524.34
1737549305.039198,Starlink-550 11,-35.7933,173.2238,520.3
1737549305.039198,Starlink-550 12,-24.0378,-173.5951,515.78
1737549305.039198,Starlink-550 13,-11.32,-162.6961,511.9
1737549305.039198,Starlink-550 14,1.7818,-152.7323,509.53
1737549305.039198,Starlink-550 15,14.8332,-142.6209,509.02
1737549305.039198,Starlink-550 16,27.3766,-131.2339,510.14
1737549305.039198,Starlink-550 17,38.7502,-117.0932,512.17
1737549305.039198,Starlink-550 18,47.8163,-98.2813,514.17
1737549305.039198,Starlink-550 19,52.7554,-73.765,515.29
1737549305.039198,Starlink-550 20,51.896,-46.9339,515.1
1737549305.039198,Starlink-550 21,45.5772,-23.9448,513.66
1737549305.039198,Starlink-550 22,29.9713,5.3266,510.53
1737549305.039198,Starlink-550 23,17.6139,17.1677,509.14
1737549305.039198,Starlink-550 24,4.63,27.4524,509.25
1737549305.039198,Starlink-550 25,-8.4963,37.3596,511.23
1737549305.039198,Starlink-550 26,-21.3385,47.9553,514.84
1737549305.039198,Starlink-550 27,-33.3665,60.5038,519.31
1737549305.039198,Starlink-550 28,-43.7262,76.7236,523.56
1737549305.039198,Starlink-550 29,-50.9472,98.4063,526.48
1737549305.039198,Starlink-550 30,-53.0898,124.7695,527.32
1737549305.039198,Starlink-550 31,-49.3345,150.2004,525.84
1737549305.039198,Starlink-550 32,-41.0329,170.2234,522.45
1737549305.039198,Starlink-550 33,-30.0834,-174.7979,518.03
1737549305.039198,Starlink-550 34,-17.7573,-162.9543,513.69
1737549305.039198,Starlink-550 35,-4.7887,-152.6675,510.49
1737549305.039198,Starlink-550 36,8.3401,-142.7608,509.04
1737549305.039198,Starlink-550 37,21.2024,-132.1676,509.41
1737549305.039198,Starlink-550 38,33.2656,-119.6208,511.1
1737549305.039198,Starlink-550 39,43.6703,-103.3918,513.23
1737549305.039198,Starlink-550 40,50.9327,-81.6665,514.88
1737549305.039198,Starlink-550 41,53.0897,-55.2173,515.37
1737549305.039198,Starlink-550 42,49.31,-29.7101,514.51
1737549305.039198,Starlink-550 43,40.964,-9.6566,512.64
1737549305.039198,Starlink-550 44,35.7017,3.3478,511.55
1737549305.039198,Starlink-550 45,23.9082,16.5284,509.69
1737549305.039198,Starlink-550 46,11.1668,27.4246,508.97
1737549305.039198,Starlink-550 47,-1.9415,37.3876,510.01
1737549305.039198,Starlink-550 48,-14.9815,47.5006,512.87
1737549305.039198,Starlink-550 49,-27.4967,58.8903,517.03
1737549305.039198,Starlink-550 50,-38.8292,73.0292,521.54
1737549305.039198,Starlink-550 51,-47.8497,91.8187,525.24
1737549305.039198,Starlink-550 52,-52.7578,116.2683,527.19
1737549305.039198,Starlink-550 53,-51.9042,143.0094,526.86
1737549305.039198,Starlink-550 54,-45.623,165.9454,524.34
1737549305.039198,Starlink-550 55,-35.7933,-176.7762,520.3
1737549305.039198,Starlink-550 56,-24.0378,-163.5951,515.78
1737549305.039198,Starlink-550 57,-11.32,-152.6961,511.9
1737549305.039198,Starlink-550 58,1.7818,-142.7323,509.53
1737549305.039198,Starlink-550 59,14.8332,-132.6209,509.02
1737549305.039198,Starlink-550 60,27.3766,-121.2339,510.14
1737549305.039198,Starlink-550 61,38.7502,-107.0932,512.17
1737549305.039198,Starlink-550 62,47.8163,-88.2813,514.17
1737549305.039198,Starlink-550 63,52.7554,-63.765,515.29
1737549305.039198,Starlink-550 64,51.896,-36.9339,515.1
1737549305.039198,Starlink-550 65,45.5772,-13.9448,513.66
1737549305.039198,Starlink-550 66,29.9713,15.3266,510.53
1737549305.039198,Starlink-550 67,17.6139,27.1677,509.14
1737549305.039198,Starlink-550 68,4.63,37.4524,509.25
1737549305.039198,Starlink-550 69,-8.4963,47.3596,511.23
1737549305.039198,Starlink-550 70,-21.3385,57.9553,514.84
1737549305.039198,Starlink-550 71,-33.3665,70.5038,519.31
1737549305.039198,Starlink-550 72,-43.7262,86.7236,523.56
1737549305.039198,Starlink-550 73,-50.9472,108.4063,526.48
1737549305.039198,Starlink-550 74,-53.0898,134.7695,527.32
1737549305.039198,Starlink-550 75,-49.3345,160.2004,525.84
1737549305.039198,Starlink-550 76,-41.0329,-179.7766,522.45
1737549305.039198,Starlink-550 77,-30.0834,-164.7979,518.03
1737549305.039198,Starlink-550 78,-17.7573,-152.9543,513.69
1737549305.039198,Starlink-550 79,-4.7887,-142.6675,510.49
1737549305.039198,Starlink-550 80,8.3401,-132.7608,509.04
1737549305.039198,Starlink-550 81,21.2024,-122.1676,509.41
1737549305.039198,Starlink-550 82,33.2656,-109.6208,511.1
1737549305.039198,Starlink-550 83,43.6703,-93.3918,513.23
1737549305.039198,Starlink-550 84,50.9327,-71.6665,514.88
1737549305.039198,Starlink-550 85,53.0897,-45.2173,515.37
1737549305.039198,Starlink-550 86,49.31,-19.7101,514.51
1737549305.039198,Starlink-550 87,40.964,0.3434,512.64
1737549305.039198,Starlink-550 88,35.7017,13.3478,511.55
1737549305.039198,Starlink-550 89,23.9082,26.5284,509.69
1737549305.039198,Starlink-550 90,11.1668,37.4246,508.97
1737549305.039198,Starlink-550 91,-1.9415,47.3876,510.01
1737549305.039198,Starlink-550 92,-14.9815,57.5006,512.87
1737549305.039198,Starlink-550 93,-27.4967,68.8903,517.03
1737549305.039198,Starlink-550 94,-38.8292,83.0292,521.54
1737549305.039198,Starlink-550 95,-47.8497,101.8187,525.24
1737549305.039198,Starlink-550 96,-52.7578,126.2683,527.19
1737549305.039198,Starlink-550 97,-51.9042,153.0094,526.86
1737549305.039198,Starlink-550 98,-45.623,175.9454,524.34
1737549305.039198,Starlink-550 99,-35.7933,-166.7762,520.3
1737549305.039198,Starlink-550 100,-24.0378,-153.5951,515.78
1737549305.039198,Starlink-550 101,-11.32,-142.6961,511.9
1737549305.039198,Starlink-550 102,1.7818,-132.7323,509.53
1737549305.039198,Starlink-550 103,14.8332,-122.6209,509.02
1737549305.039198,Starlink-550 104,27.3766,-111.2339,510.14
1737549305.039198,Starlink-550 105,38.7502,-97.0932,512.17
1737549305.039198,Starlink-550 106,47.8163,-78.2813,514.17
1737549305.039198,Starlink-550 107,52.7554,-53.765,515.29
1737549305.039198,Starlink-550 108,51.896,-26.9339,515.1
1737549305.039198,Starlink-550 109,45.5772,-3.9448,513.66
1737549305.039198,Starlink-550 110,29.9713,25.3266,510.53
1737549305.039198,Starlink-550 111,17.6139,37.1677,509.14
1737549305.039198,Starlink-550 112,4.63,47.4524,509.25
1737549305.039198,Starlink-550 113,-8.4963,57.3596,511.23
1737549305.039198,Starlink-550 114,-21.3385,67.9553,514.84
1737549305.039198,Starlink-550 115,-33.3665,80.5038,519.31
1737549305.039198,Starlink-550 116,-43.7262,96.7236,523.56
1737549305.039198,Starlink-550 117,-50.9472,118.4063,526.48
1737549305.039198,Starlink-550 118,-53.0898,144.7695,527.32
1737549305.039198,Starlink-550 119,-49.3345,170.2004,525.84
1737549305.039198,Starlink-550 120,-41.0329,-169.7766,522.45
1737549305.039198,Starlink-550 121,-30.0834,-154.7979,518.03
1737549305.039198,Starlink-550 122,-17.7573,-142.9543,513.69
1737549305.039198,Starlink-550 123,-4.7887,-132.6675,510.49
1737549305.039198,Starlink-550 124,8.3401,-122.7608,509.04
1737549305.039198,Starlink-550 125,21.2024,-112.1676,509.41
1737549305.039198,Starlink-550 126,33.2656,-99.6208,511.1
1737549305.039198,Starlink-550 127,43.6703,-83.3918,513.23
1737549305.039198,Starlink-550 128,50.9327,-61.6665,514.88
1737549305.039198,Starlink-550 129,53.0897,-35.2173,515.37
1737549305.039198,Starlink-550 130,49.31,-9.7101,514.51
1737549305.039198,Starlink-550 131,40.964,10.3434,512.64
1737549305.039198,Starlink-550 132,35.7017,23.3478,511.55
1737549305.039198,Starlink-550 133,23.9082,36.5284,509.69
1737549305.039198,Starlink-550 134,11.1668,47.4246,508.97
1737549305.039198,Starlink-550 135,-1.9415,57.3876,510.01
1737549305.039198,Starlink-550 136,-14.9815,67.5006,512.87
1737549305.039198,Starlink-550 137,-27.4967,78.8903,517.03
1737549305.039198,Starlink-550 138,-38.8292,93.0292,521.54
1737549305.039198,Starlink-550 139,-47.8497,111.8187,525.24
1737549305.039198,Starlink-550 140,-52.7578,136.2683,527.19
1737549305.039198,Starlink-550 141,-51.9042,163.0094,526.86
1737549305.039198,Starlink-550 142,-45.623,-174.0546,524.34
1737549305.039198,Starlink-550 143,-35.7933,-156.7762,520.3
1737549305.039198,Starlink-550 144,-24.0378,-143.5951,515.78
1737549305.039198,Starlink-550 145,-11.32,-132.6961,511.9
1737549305.039198,Starlink-550 146,1.7818,-122.7323,509.53
1737549305.039198,Starlink-550 147,14.8332,-112.6209,509.02
1737549305.039198,Starlink-550 148,27.3766,-101.2339,510.14
1737549305.039198,Starlink-550 149,38.7502,-87.0932,512.17
1737549305.039198,Starlink-550 150,47.8163,-68.2813,514.17
1737549305.039198,Starlink-550 151,52.7554,-43.765,515.29
1737549305.039198,Starlink-550 152,51.896,-16.9339,515.1
1737549305.039198,Starlink-550 153,45.5772,6.0552,513.66
1737549305.039198,Starlink-550 154,29.9713,35.3266,510.53
1737549305.039198,Starlink-550 155,17.6139,47.1677,509.14
1737549305.039198,Starlink-550 156,4.63,57.4524,509.25
1737549305.039198,Starlink-550 157,-8.4963,67.3596,511.23
1737549305.039198,Starlink-550 158,-21.3385,77.9553,514.84
1737549305.039198,Starlink-550 159,-33.3665,90.5038,519.31
1737549305.039198,Starlink-550 160,-43.7262,106.7236,523.56
1737549305.039198,Starlink-550 161,-50.9472,128.4063,526.48
1737549305.039198,Starlink-550 162,-53.0898,154.7695,527.32
1737549305.039198,Starlink-550 163,-49.3345,-179.7996,525.84
1737549305.039198,Starlink-550 164,-41.0329,-159.7766,522.45
1737549305.039198,Starlink-550 165,-30.0834,-144.7979,518.03
1737549305.039198,Starlink-550 166,-17.7573,-132.9543,513.69
1737549305.039198,Starlink-550 167,-4.7887,-122.6675,510.49
1737549305.039198,Starlink-550 168,8.3401,-112.7608,509.04
1737549305.039198,Starlink-550 169,21.2024,-102.1676,509.41
1737549305.039198,Starlink-550 170,33.2656,-89.6208,511.1
1737549305.039198,Starlink-550 171,43.6703,-73.3918,513.23
1737549305.039198,Starlink-550 172,50.9327,-51.6665,514.88
1737549305.039198,Starlink-550 173,53.0897,-25.2173,515.37
1737549305.039198,Starlink-550 174,49.31,0.2899,514.51
1737549305.039198,Starlink-550 175,40.964,20.3434,512.64
1737549305.039198,Starlink-550 176,35.7017,33.3478,511.55
1737549305.039198,Starlink-550 177,23.9082,46.5284,509.69
1737549305.039198,Starlink-550 178,11.1668,57.4246,508.97
1737549305.039198,Starlink-550 179,-1.9415,67.3876,510.01
1737549305.039198,Starlink-550 180,-14.9815,77.5006,512.87
1737549305.039198,Starlink-550 181,-27.4967,88.8903,517.03
1737549305.039198,Starlink-550 182,-38.8292,103.0292,521.54
1737549305.039198,Starlink-550 183,-47.8497,121.8187,525.24
1737549305.039198,Starlink-550 184,-52.7578,146.2683,527.19
1737549305.039198,Starlink-550 185,-51.9042,173.0094,526.86
1737549305.039198,Starlink-550 186,-45.623,-164.0546,524.34
1737549305.039198,Starlink-550 187,-35.7933,-146.7762,520.3
1737549305.039198,Starlink-550 188,-24.0378,-133.5951,515.78
1737549305.039198,Starlink-550 189,-11.32,-122.6961,511.9
1737549305.039198,Starlink-550 190,1.7818,-112.7323,509.53
1737549305.039198,Starlink-550 191,14.8332,-102.6209,509.02
1737549305.039198,Starlink-550 192,27.3766,-91.2339,510.14
1737549305.039198,Starlink-550 193,38.7502,-77.0932,512.17
1737549305.039198,Starlink-550 194,47.8163,-58.2813,514.17
1737549305.039198,Starlink-550 195,52.7554,-33.765,515.29
1737549305.039198,Starlink-550 196,51.896,-6.9339,515.1
1737549305.039198,Starlink-550 197,45.5772,16.0552,513.66
1737549305.039198,Starlink-550 198,29.9713,45.3266,510.53
1737549305.039198,Starlink-550 199,17.6139,57.1677,509.14
1737549305.039198,Starlink-550 200,4.63,67.4524,509.25
1737549305.039198,Starlink-550 201,-8.4963,77.3596,511.23
1737549305.039198,Starlink-550 202,-21.3385,87.9553,514.84
1737549305.039198,Starlink-550 203,-33.3665,100.5038,519.31
1737549305.039198,Starlink-550 204,-43.7262,116.7236,523.56
1737549305.039198,Starlink-550 205,-50.9472,138.4063,526.48
1737549305.039198,Starlink-550 206,-53.0898,164.7695,527.32
1737549305.039198,Starlink-550 207,-49.3345,-169.7996,525.84
1737549305.039198,Starlink-550 208,-41.0329,-149.7766,522.45
1737549305.039198,Starlink-550 209,-30.0834,-134.7979,518.03
1737549305.039198,Starlink-550 210,-17.7573,-122.9543,513.69
1737549305.039198,Starlink-550 211,-4.7887,-112.6675,510.49
1737549305.039198,Starlink-550 212,8.3401,-102.7608,509.04
1737549305.039198,Starlink-550 213,21.2024,-92.1676,509.41
1737549305.039198,Starlink-550 214,33.2656,-79.6208,511.1
1737549305.039198,Starlink-550 215,43.6703,-63.3918,513.23
1737549305.039198,Starlink-550 216,50.9327,-41.6665,514.88
1737549305.039198,Starlink-550 217,53.0897,-15.2173,515.37
1737549305.039198,Starlink-550 218,49.31,10.2899,514.51
1737549305.039198,Starlink-550 219,40.964,30.3434,512.64
1737549305.039198,Starlink-550 220,35.7017,43.3478,511.55
1737549305.039198,Starlink-550 221,23.9082,56.5284,509.69
1737549305.039198,Starlink-550 222,11.1668,67.4246,508.97
1737549305.039198,Starlink-550 223,-1.9415,77.3876,510.01
1737549305.039198,Starlink-550 224,-14.9815,87.5006,512.87
1737549305.039198,Starlink-550 225,-27.4967,98.8903,517.03
1737549305.039198,Starlink-550 226,-38.8292,113.0292,521.54
1737549305.039198,Starlink-550 227,-47.8497,131.8187,525.24
1737549305.039198,Starlink-550 228,-52.7578,156.2683,527.19
1737549305.039198,Starlink-550 229,-51.9042,-176.9906,526.86
1737549305.039198,Starlink-550 230,-45.623,-154.0546,524.34
1737549305.039198,Starlink-550 231,-35.7933,-136.7762,520.3
1737549305.039198,Starlink-550 232,-24.0378,-123.5951,515.78
1737549305.039198,Starlink-550 233,-11.32,-112.6961,511.9
1737549305.039198,Starlink-550 234,1.7818,-102.7323,509.53
1737549305.039198,Starlink-550 235,14.8332,-92.6209,509.02
1737549305.039198,Starlink-550 236,27.3766,-81.2339,510.14
1737549305.039198,Starlink-550 237,38.7502,-67.0932,512.17
1737549305.039198,Starlink-550 238,47.8163,-48.2813,514.17
1737549305.039198,Starlink-550 239,52.7554,-23.765,515.29
1737549305.039198,Starlink-550 240,51.896,3.0661,515.1
1737549305.039198,Starlink-550 241,45.5772,26.0552,513.66
1737549305.039198,Starlink-550 242,29.9713,55.3266,510.53
1737549305.039198,Starlink-550 243,17.6139,67.1677,509.14
1737549305.039198,Starlink-550 244,4.63,77.4524,509.25
1737549305.039198,Starlink-550 245,-8.4963,87.3596,511.23
1737549305.039198,Starlink-550 246,-21.3385,97.9553,514.84
1737549305.039198,Starlink-550 247,-33.3665,110.5038,519.31
1737549305.039198,Starlink-550 248,-43.7262,126.7236,523.56
1737549305.039198,Starlink-550 249,-50.9472,148.4063,526.48
1737549305.039198,Starlink-550 250,-53.0898,174.7695,527.32
1737549305.039198,Starlink-550 251,-49.3345,-159.7996,525.84
1737549305.039198,Starlink-550 252,-41.0329,-139.7766,522.45
1737549305.039198,Starlink-550 253,-30.0834,-124.7979,518.03
1737549305.039198,Starlink-550 254,-17.7573,-112.9543,513.69
1737549305.039198,Starlink-550 255,-4.7887,-102.6675,510.49
1737549305.039198,Starlink-550 256,8.3401,-92.7608,509.04
1737549305.039198,Starlink-550 257,21.2024,-82.1676,509.41
1737549305.039198,Starlink-550 258,33.2656,-69.6208,511.1
1737549305.039198,Starlink-550 259,43.6703,-53.3918,513.23
1737549305.039198,Starlink-550 260,50.9327,-31.6665,514.88
1737549305.039198,Starlink-550 261,53.0897,-5.2173,515.37
1737549305.039198,Starlink-550 262,49.31,20.2899,514.51
1737549305.039198,Starlink-550 263,40.964,40.3434,512.64
1737549305.039198,Starlink-550 264,35.7017,53.3478,511.55
1737549305.039198,Starlink-550 265,23.9082,66.5284,509.69
1737549305.039198,Starlink-550 266,11.1668,77.4246,508.97
1737549305.039198,Starlink-550 267,-1.9415,87.3876,510.01
1737549305.039198,Starlink-550 268,-14.9815,97.5006,512.87
1737549305.039198,Starlink-550 269,-27.4967,108.8903,517.03
1737549305.039198,Starlink-550 270,-38.8292,123.0292,521.54
1737549305.039198,Starlink-550 271,-47.8497,141.8187,525.24
1737549305.039198,Starlink-550 272,-52.7578,166.2683,527.19
1737549305.039198,Starlink-550 273,-51.9042,-166.9906,526.86
1737549305.039198,Starlink-550 274,-45.623,-144.0546,524.34
1737549305.039198,Starlink-550 275,-35.7933,-126.7762,520.3
1737549305.039198,Starlink-550 276,-24.0378,-113.5951,515.78
1737549305.039198,Starlink-550 277,-11.32,-102.6961,511.9
1737549305.039198,Starlink-550 278,1.7818,-92.7323,509.53
1737549305.039198,Starlink-550 279,14.8332,-82.6209,509.02
1737549305.039198,Starlink-550 280,27.3766,-71.2339,510.14
1737549305.039198,Starlink-550 281,38.7502,-57.0932,512.17
1737549305.039198,Starlink-550 282,47.8163,-38.2813,514.17
1737549305.039198,Starlink-550 283,52.7554,-13.765,515.29
1737549305.039198,Starlink-550 284,51.896,13.0661,515.1
1737549305.039198,Starlink-550 285,45.5772,36.0552,513.66
1737549305.039198,Starlink-550 286,29.9713,65.3266,510.53
1737549305.039198,Starlink-550 287,17.6139,77.1677,509.14
1737549305.039198,Starlink-550 288,4.63,87.4524,509.25
1737549305.039198,Starlink-550 289,-8.4963,97.3596,511.23
1737549305.039198,Starlink-550 290,-21.3385,107.9553,514.84
1737549305.039198,Starlink-550 291,-33.3665,120.5038,519.31
1737549305.039198,Starlink-550 292,-43.7262,136.7236,523.56
1737549305.039198,Starlink-550 293,-50.9472,158.4063,526.48
1737549305.039198,Starlink-550 294,-53.0898,-175.2305,527.32
1737549305.039198,Starlink-550 295,-49.3345,-149.7996,525.84
1737549305.039198,Starlink-550 296,-41.0329,-129.7766,522.45
1737549305.039198,Starlink-550 297,-30.0834,-114.7979,518.03
1737549305.039198,Starlink-550 298,-17.7573,-102.9543,513.69
1737549305.039198,Starlink-550 299,-4.7887,-92.6675,510.49
1737549305.039198,Starlink-550 300,8.3401,-82.7608,509.04
1737549305.039198,Starlink-550 301,21.2024,-72.1676,509.41
1737549305.039198,Starlink-550 302,33.2656,-59.6208,511.1
1737549305.039198,Starlink-550 303,43.6703,-43.3918,513.23
1737549305.039198,Starlink-550 304,50.9327,-21.6665,514.88
1737549305.039198,Starlink-550 305,53.0897,4.7827,515.37
1737549305.039198,Starlink-550 306,49.31,30.2899,514.51
1737549305.039198,Starlink-550 307,40.964,50.3434,512.64
1737549305.039198,Starlink-550 308,35.7017,63.3478,511.55
1737549305.039198,Starlink-550 309,23.9082,76.5284,509.69
1737549305.039198,Starlink-550 310,11.1668,87.4246,508.97
1737549305.039198,Starlink-550 311,-1.9415,97.3876,510.01
1737549305.039198,Starlink-550 312,-14.9815,107.5006,512.87
1737549305.039198,Starlink-550 313,-27.4967,118.8903,517.03
1737549305.039198,Starlink-550 314,-38.8292,133.0292,521.54
1737549305.039198,Starlink-550 315,-47.8497,151.8187,525.24
1737549305.039198,Starlink-550 316,-52.7578,176.2683,527.19
1737549305.039198,Starlink-550 317,-51.9042,-156.9906,526.86
1737549305.039198,Starlink-550 318,-45.623,-134.0546,524.34
1737549305.039198,Starlink-550 319,-35.7933,-116.7762,520.3
1737549305.039198,Starlink-550 320,-24.0378,-103.5951,515.78
1737549305.039198,Starlink-550 321,-11.32,-92.6961,511.9
1737549305.039198,Starlink-550 322,1.7818,-82.7323,509.53
1737549305.039198,Starlink-550 323,14.8332,-72.6209,509.02
1737549305.039198,Starlink-550 324,27.3766,-61.2339,510.14
1737549305.039198,Starlink-550 325,38.7502,-47.0932,512.17
1737549305.039198,Starlink-550 326,47.8163,-28.2813,514.17
1737549305.039198,Starlink-550 327,52.7554,-3.765,515.29
1737549305.039198,Starlink-550 328,51.896,23.0661,515.1
1737549305.039198,Starlink-550 329,45.5772,46.0552,513.66
1737549305.039198,Starlink-550 330,29.9713,75.3266,510.53
1737549305.039198,Starlink-550 331,17.6139,87.1677,509.14
1737549305.039198,Starlink-550 332,4.63,97.4524,509.25
1737549305.039198,Starlink-550 333,-8.4963,107.3596,511.23
1737549305.039198,Starlink-550 334,-21.3385,117.9553,514.84
1737549305.039198,Starlink-550 335,-33.3665,130.5038,519.31
1737549305.039198,Starlink-550 336,-43.7262,146.7236,523.56
1737549305.039198,Starlink-550 337,-50.9472,168.4063,526.48
1737549305.039198,Starlink-550 338,-53.0898,-165.2305,527.32
1737549305.039198,Starlink-550 339,-49.3345,-139.7996,525.84
1737549305.039198,Starlink-550 340,-41.0329,-119.7766,522.45
1737549305.039198,Starlink-550 341,-30.0834,-104.7979,518.03
1737549305.039198,Starlink-550 342,-17.7573,-92.9543,513.69
1737549305.039198,Starlink-550 343,-4.7887,-82.6675,510.49
1737549305.039198,Starlink-550 344,8.3401,-72.7608,509.04
1737549305.039198,Starlink-550 345,21.2024,-62.1676,509.41
1737549305.039198,Starlink-550 346,33.2656,-49.6208,511.1
1737549305.039198,Starlink-550 347,43.6703,-33.3918,513.23
1737549305.039198,Starlink-550 348,50.9327,-11.6665,514.88
1737549305.039198,Starlink-550 349,53.0897,14.7827,515.37
1737549305.039198,Starlink-550 350,49.31,40.2899,514.51
1737549305.039198,Starlink-550 351,40.964,60.3434,512.64
1737549305.039198,Starlink-550 352,35.7017,73.3478,511.55
1737549305.039198,Starlink-550 353,23.9082,86.5284,509.69
1737549305.039198,Starlink-550 354,11.1668,97.4246,508.97
1737549305.039198,Starlink-550 355,-1.9415,107.3876,510.01
1737549305.039198,Starlink-550 356,-14.9815,117.5006,512.87
1737549305.039198,Starlink-550 357,-27.4967,128.8903,517.03
1737549305.039198,Starlink-550 358,-38.8292,143.0292,521.54
1737549305.039198,Starlink-550 359,-47.8497,161.8187,525.24
1737549305.039198,Starlink-550 360,-52.7578,-173.7317,527.19
1737549305.039198,Starlink-550 361,-51.9042,-146.9906,526.86
1737549305.039198,Starlink-550 362,-45.623,-124.0546,524.34
1737549305.039198,Starlink-550 363,-35.7933,-106.7762,520.3
1737549305.039198,Starlink-550 364,-24.0378,-93.5951,515.78
1737549305.039198,Starlink-550 365,-11.32,-82.6961,511.9
1737549305.039198,Starlink-550 366,1.7818,-72.7323,509.53
1737549305.039198,Starlink-550 367,14.8332,-62.6209,509.02
1737549305.039198,Starlink-550 368,27.3766,-51.2339,510.14
1737549305.039198,Starlink-550 369,38.7502,-37.0932,512.17
1737549305.039198,Starlink-550 370,47.8163,-18.2813,514.17
1737549305.039198,Starlink-550 371,52.7554,6.235,515.29
1737549305.039198,Starlink-550 372,51.896,33.0661,515.1
1737549305.039198,Starlink-550 373,45.5772,56.0552,513.66
1737549305.039198,Starlink-550 374,29.9713,85.3266,510.53
1737549305.039198,Starlink-550 375,17.6139,97.1677,509.14
1737549305.039198,Starlink-550 376,4.63,107.4524,509.25
1737549305.039198,Starlink-550 377,-8.4963,117.3596,511.23
1737549305.039198,Starlink-550 378,-21.3385,127.9553,514.84
1737549305.039198,Starlink-550 379,-33.3665,140.5038,519.31
1737549305.039198,Starlink-550 380,-43.7262,156.7236,523.56
1737549305.039198,Starlink-550 381,-50.9472,178.4063,526.48
1737549305.039198,Starlink-550 382,-53.0898,-155.2305,527.32
1737549305.039198,Starlink-550 383,-49.3345,-129.7996,525.84
1737549305.039198,Starlink-550 384,-41.0329,-109.7766,522.45
1737549305.039198,Starlink-550 385,-30.0834,-94.7979,518.03
1737549305.039198,Starlink-550 386,-17.7573,-82.9543,513.69
1737549305.039198,Starlink-550 387,-4.7887,-72.6675,510.49
1737549305.039198,Starlink-550 388,8.3401,-62.7608,509.04
1737549305.039198,Starlink-550 389,21.2024,-52.1676,509.41
1737549305.039198,Starlink-550 390,33.2656,-39.6208,511.1
1737549305.039198,Starlink-550 391,43.6703,-23.3918,513.23
1737549305.039198,Starlink-550 392,50.9327,-1.6665,514.88
1737549305.039198,Starlink-550 393,53.0897,24.7827,515.37
1737549305.039198,Starlink-550 394,49.31,50.2899,514.51
1737549305.039198,Starlink-550 395,40.964,70.3434,512.64
1737549305.039198,Starlink-550 396,35.7017,83.3478,511.55
1737549305.039198,Starlink-550 397,23.9082,96.5284,509.69
1737549305.039198,Starlink-550 398,11.1668,107.4246,508.97
1737549305.039198,Starlink-550 399,-1.9415,117.3876,510.01
1737549305.039198,Starlink-550 400,-14.9815,127.5006,512.87
1737549305.039198,Starlink-550 401,-27.4967,138.8903,517.03
1737549305.039198,Starlink-550 402,-38.8292,153.0292,521.54
1737549305.039198,Starlink-550 403,-47.8497,171.8187,525.24
1737549305.039198,Starlink-550 404,-52.7578,-163.7317,527.19
1737549305.039198,Starlink-550 405,-51.9042,-136.9906,526.86
