source,target,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
1320,491,2.000000,0.157164,0.314327,True,0.214471,-0.099857,21.000000,31.000000,47116453.766522,64296679.181661,7.257349
455,486,1.250000,0.065612,0.082015,True,0.082662,0.000647,9.000000,7.000000,19670043.679796,24781581.372677,7.018634
455,486,1.500000,0.065612,0.098418,True,0.083097,-0.015321,7.000000,11.000000,19670043.679796,24911888.802828,6.684265
455,486,2.000000,0.065612,0.131224,True,0.083097,-0.048127,7.000000,11.000000,19670043.679796,24911888.802828,6.679077
1088,1132,1.250000,0.006596,0.008245,False,,,,,1977426.152966,,1.547504
1088,1132,1.500000,0.006596,0.009894,True,0.017538,0.007644,2.000000,0.000000,1977426.152966,5257674.749348,2.507952
1088,1132,2.000000,0.006596,0.013192,True,0.017538,0.004346,2.000000,0.000000,1977426.152966,5257674.749348,3.061220
1269,949,1.250000,0.111416,0.139270,True,0.138808,-0.000461,23.000000,10.000000,33401669.952162,41613733.775453,5.963469
1269,949,1.500000,0.111416,0.167124,True,0.152272,-0.014852,20.000000,15.000000,33401669.952162,45650061.182346,5.812490
1269,949,2.000000,0.111416,0.222832,True,0.152272,-0.070560,20.000000,15.000000,33401669.952162,45650061.182346,5.842158
1156,53,1.250000,0.091440,0.114300,True,0.116161,0.001861,26.000000,3.000000,27413029.592343,34824333.576164,7.252148
1156,53,1.500000,0.091440,0.137160,True,0.138556,0.001396,28.000000,5.000000,27413029.592343,41538187.947166,7.291945
1156,53,2.000000,0.091440,0.182880,True,0.143134,-0.039746,32.000000,3.000000,27413029.592343,42910588.564561,7.622519
1039,1401,1.250000,0.117784,0.147231,True,0.146911,-0.000320,16.000000,15.000000,35310890.167720,44042777.200786,7.866470
1039,1401,1.500000,0.117784,0.176677,True,0.165926,-0.010751,18.000000,17.000000,35310890.167720,49743265.941362,7.735502
1039,1401,2.000000,0.117784,0.235569,True,0.165926,-0.069643,18.000000,17.000000,35310890.167720,49743265.941362,7.541025
54,909,1.250000,0.127291,0.159114,True,0.157494,-0.001620,35.000000,6.000000,38160989.280481,47215497.088429,7.767762
54,909,1.500000,0.127291,0.190937,True,0.191335,0.000398,47.000000,0.000000,38160989.280481,57360924.488659,7.738366
54,909,2.000000,0.127291,0.254583,True,0.194214,-0.060368,49.000000,0.000000,38160989.280481,58224019.553047,7.823430
860,861,1.250000,0.006565,0.008206,False,,,,,1968195.859137,,3.895036
860,861,1.500000,0.006565,0.009848,True,0.018114,0.008267,4.000000,0.000000,1968195.859137,5430575.579137,4.263033
860,861,2.000000,0.006565,0.013130,True,0.018114,0.004984,4.000000,0.000000,1968195.859137,5430575.579137,5.494573
1217,527,1.250000,0.157181,0.196476,True,0.192706,-0.003770,15.000000,34.000000,47121652.470023,57771851.433691,7.285433
1217,527,1.500000,0.157181,0.235771,True,0.192706,-0.043065,15.000000,34.000000,47121652.470023,57771851.433691,7.277658
1217,527,2.000000,0.157181,0.314362,True,0.192706,-0.121656,15.000000,34.000000,47121652.470023,57771851.433691,7.162783
686,763,1.250000,0.080699,0.100873,True,0.103118,0.002244,11.000000,10.000000,24192857.531458,30913922.561971,7.439003
686,763,1.500000,0.080699,0.121048,True,0.107584,-0.013464,7.000000,12.000000,24192857.531458,32252764.019909,7.586085
686,763,2.000000,0.080699,0.161397,True,0.107584,-0.053814,7.000000,12.000000,24192857.531458,32252764.019909,7.440635
422,855,1.250000,0.106844,0.133555,False,,,,,32031130.347524,,1.254205
422,855,1.500000,0.106844,0.160267,False,,,,,32031130.347524,,1.260117
422,855,2.000000,0.106844,0.213689,False,,,,,32031130.347524,,1.263779
624,734,1.250000,0.018696,0.023369,True,0.026670,0.003300,6.000000,0.000000,5604776.563421,7995336.099107,3.744163
624,734,1.500000,0.018696,0.028043,True,0.027622,-0.000421,3.000000,3.000000,5604776.563421,8280864.722006,4.032716
624,734,2.000000,0.018696,0.037391,True,0.039557,0.002166,8.000000,0.000000,5604776.563421,11858911.171309,3.928631
361,439,1.250000,0.076648,0.095810,True,0.093315,-0.002495,11.000000,7.000000,22978412.942807,27975106.584148,6.709876
361,439,1.500000,0.076648,0.114972,True,0.111600,-0.003372,15.000000,7.000000,22978412.942807,33456836.035389,6.949633
361,439,2.000000,0.076648,0.153295,True,0.111600,-0.041695,15.000000,7.000000,22978412.942807,33456836.035389,6.850822
479,991,1.250000,0.117840,0.147301,True,0.148306,0.001005,11.000000,26.000000,35327677.402897,44460880.244834,6.176515
479,991,1.500000,0.117840,0.176761,True,0.153639,-0.023121,13.000000,26.000000,35327677.402897,46059886.955005,5.795513
479,991,2.000000,0.117840,0.235681,True,0.153639,-0.082042,13.000000,26.000000,35327677.402897,46059886.955005,5.730656
1149,1284,1.250000,0.040817,0.051022,True,0.051913,0.000891,12.000000,0.000000,12236741.112598,15563102.193790,7.237157
1149,1284,1.500000,0.040817,0.061226,True,0.057748,-0.003478,10.000000,2.000000,12236741.112598,17312297.442589,7.160094
1149,1284,2.000000,0.040817,0.081635,True,0.057748,-0.023887,10.000000,2.000000,12236741.112598,17312297.442589,7.387299
495,580,1.250000,0.032694,0.040867,True,0.041681,0.000814,7.000000,1.000000,9801321.861596,12495577.628652,7.650876
495,580,1.500000,0.032694,0.049041,True,0.050877,0.001836,8.000000,2.000000,9801321.861596,15252521.929476,7.964042
495,580,2.000000,0.032694,0.065387,True,0.054859,-0.010528,10.000000,0.000000,9801321.861596,16446463.070527,7.818065
1035,700,1.250000,0.085098,0.106372,True,0.105814,-0.000558,8.000000,20.000000,25511673.060486,31722224.872578,3.668932
1035,700,1.500000,0.085098,0.127647,True,0.109957,-0.017690,7.000000,21.000000,25511673.060486,32964197.846310,3.511509
1035,700,2.000000,0.085098,0.170196,True,0.109957,-0.060239,7.000000,21.000000,25511673.060486,32964197.846310,3.538223
437,954,1.250000,0.150495,0.188119,True,0.185608,-0.002511,39.000000,5.000000,45117316.911345,55643750.432714,6.520393
437,954,1.500000,0.150495,0.225743,True,0.194143,-0.031599,44.000000,0.000000,45117316.911345,58202703.715370,6.336730
437,954,2.000000,0.150495,0.300990,True,0.194143,-0.106847,44.000000,0.000000,45117316.911345,58202703.715370,6.302030
505,806,1.250000,0.092242,0.115303,True,0.113885,-0.001418,21.000000,5.000000,27653478.157987,34141832.982646,6.962322
505,806,1.500000,0.092242,0.138363,True,0.123240,-0.015123,22.000000,6.000000,27653478.157987,36946319.284463,6.889372
505,806,2.000000,0.092242,0.184484,True,0.123240,-0.061244,22.000000,6.000000,27653478.157987,36946319.284463,6.962386
402,851,1.250000,0.124267,0.155333,True,0.159022,0.003689,32.000000,4.000000,37254197.598293,47673744.537411,6.815080
402,851,1.500000,0.124267,0.186400,True,0.176318,-0.010082,7.000000,33.000000,37254197.598293,52858718.528676,6.984525
402,851,2.000000,0.124267,0.248533,True,0.176318,-0.072216,7.000000,33.000000,37254197.598293,52858718.528676,6.893631
636,813,1.250000,0.032981,0.041227,True,0.044638,0.003411,3.000000,9.000000,9887591.888013,13382028.274422,3.372768
636,813,1.500000,0.032981,0.049472,True,0.044638,-0.004835,3.000000,9.000000,9887591.888013,13382028.274422,3.510216
636,813,2.000000,0.032981,0.065963,True,0.065571,-0.000392,1.000000,15.000000,9887591.888013,19657595.640120,3.438177
1508,854,1.250000,0.138591,0.173238,True,0.171571,-0.001668,37.000000,4.000000,41548398.146135,51435568.754705,6.978752
1508,854,1.500000,0.138591,0.207886,True,0.214015,0.006129,42.000000,7.000000,41548398.146135,64160048.328688,7.268674
1508,854,2.000000,0.138591,0.277181,True,0.214015,-0.063166,42.000000,7.000000,41548398.146135,64160048.328688,7.496299
388,661,1.250000,0.100392,0.125490,True,0.122910,-0.002580,14.000000,13.000000,30096765.463634,36847417.849337,7.064525
388,661,1.500000,0.100392,0.150588,True,0.122910,-0.027678,14.000000,13.000000,30096765.463634,36847417.849337,6.898389
388,661,2.000000,0.100392,0.200784,True,0.122910,-0.077874,14.000000,13.000000,30096765.463634,36847417.849337,7.071449
1452,230,1.250000,0.117961,0.147452,True,0.152740,0.005289,27.000000,4.000000,35363893.980063,45790420.023823,2.944643
1452,230,1.500000,0.117961,0.176942,True,0.152740,-0.024201,27.000000,4.000000,35363893.980063,45790420.023823,2.963132
1452,230,2.000000,0.117961,0.235923,True,0.152740,-0.083182,27.000000,4.000000,35363893.980063,45790420.023823,3.033913
1417,492,1.250000,0.108341,0.135426,True,0.131466,-0.003960,35.000000,1.000000,32479787.661636,39412572.879257,7.146696
1417,492,1.500000,0.108341,0.162511,True,0.152797,-0.009714,35.000000,3.000000,32479787.661636,45807522.712134,7.160457
1417,492,2.000000,0.108341,0.216682,True,0.152797,-0.063884,35.000000,3.000000,32479787.661636,45807522.712134,7.280961
1213,401,1.250000,0.135689,0.169611,True,0.169251,-0.000360,24.000000,20.000000,40678521.166722,50740276.679282,7.497605
1213,401,1.500000,0.135689,0.203533,True,0.196562,-0.006971,40.000000,10.000000,40678521.166722,58927925.506900,7.231657
1213,401,2.000000,0.135689,0.271378,True,0.196562,-0.074815,40.000000,10.000000,40678521.166722,58927925.506900,7.321667
192,795,1.250000,0.150631,0.188288,True,0.173295,-0.014993,26.000000,18.000000,45157971.901863,51952585.772152,6.199464
192,795,1.500000,0.150631,0.225946,True,0.173295,-0.052651,26.000000,18.000000,45157971.901863,51952585.772152,6.302475
192,795,2.000000,0.150631,0.301262,True,0.173295,-0.127966,26.000000,18.000000,45157971.901863,51952585.772152,6.357766
1152,78,1.250000,0.102466,0.128083,True,0.136393,0.008310,31.000000,3.000000,30718662.443728,40889592.940157,7.310118
1152,78,1.500000,0.102466,0.153700,True,0.153641,-0.000059,34.000000,3.000000,30718662.443728,46060320.459181,7.218419
1152,78,2.000000,0.102466,0.204933,True,0.153641,-0.051292,34.000000,3.000000,30718662.443728,46060320.459181,7.271383
1274,950,1.250000,0.085124,0.106405,True,0.105732,-0.000673,14.000000,9.000000,25519548.343833,31697651.856912,5.043038
1274,950,1.500000,0.085124,0.127686,True,0.105732,-0.021954,14.000000,9.000000,25519548.343833,31697651.856912,4.885054
1274,950,2.000000,0.085124,0.170248,True,0.105732,-0.064516,14.000000,9.000000,25519548.343833,31697651.856912,4.972603
1346,961,1.250000,0.130896,0.163620,True,0.158061,-0.005559,35.000000,3.000000,39241532.513627,47385483.536931,4.764401
1346,961,1.500000,0.130896,0.196343,True,0.158061,-0.038283,35.000000,3.000000,39241532.513627,47385483.536931,4.916902
1346,961,2.000000,0.130896,0.261791,True,0.158061,-0.103730,35.000000,3.000000,39241532.513627,47385483.536931,4.851101
1108,79,1.250000,0.115541,0.144426,True,0.123701,-0.020725,30.000000,1.000000,34638251.353837,37084481.144259,7.377719
1108,79,1.500000,0.115541,0.173311,True,0.123701,-0.049611,30.000000,1.000000,34638251.353837,37084481.144259,7.382618
1108,79,2.000000,0.115541,0.231082,True,0.123701,-0.107381,30.000000,1.000000,34638251.353837,37084481.144259,7.263754
1528,729,1.250000,0.164689,0.205862,True,0.206095,0.000233,39.000000,11.000000,49372657.031211,61785752.415823,7.903449
1528,729,1.500000,0.164689,0.247034,True,0.219342,-0.027692,41.000000,11.000000,49372657.031211,65757089.177319,7.819929
1528,729,2.000000,0.164689,0.329379,True,0.219342,-0.110037,41.000000,11.000000,49372657.031211,65757089.177319,7.749120
1332,1535,1.250000,0.063782,0.079727,True,0.080949,0.001221,13.000000,6.000000,19121315.335901,24267776.124560,7.613060
1332,1535,1.500000,0.063782,0.095673,True,0.081091,-0.014581,11.000000,6.000000,19121315.335901,24310605.700807,7.766194
1332,1535,2.000000,0.063782,0.127564,True,0.081091,-0.046472,11.000000,6.000000,19121315.335901,24310605.700807,7.566196
887,943,1.250000,0.072170,0.090213,True,0.085304,-0.004909,9.000000,8.000000,21636035.680299,25573477.466387,7.034051
887,943,1.500000,0.072170,0.108255,True,0.098702,-0.009553,12.000000,7.000000,21636035.680299,29590138.629522,7.114327
887,943,2.000000,0.072170,0.144340,True,0.098702,-0.045638,12.000000,7.000000,21636035.680299,29590138.629522,7.208540
1422,354,1.250000,0.144128,0.180160,True,0.166677,-0.013483,30.000000,11.000000,43208454.225780,49968527.444146,5.252312
1422,354,1.500000,0.144128,0.216192,True,0.166677,-0.049515,30.000000,11.000000,43208454.225780,49968527.444146,4.912032
1422,354,2.000000,0.144128,0.288256,True,0.166677,-0.121579,30.000000,11.000000,43208454.225780,49968527.444146,5.048680
652,868,1.250000,0.058820,0.073525,True,0.075268,0.001743,12.000000,5.000000,17633860.376803,22564802.560356,7.308253
652,868,1.500000,0.058820,0.088230,True,0.084498,-0.003733,14.000000,5.000000,17633860.376803,25331774.105928,7.158606
652,868,2.000000,0.058820,0.117640,True,0.093540,-0.024100,17.000000,4.000000,17633860.376803,28042685.214057,7.189463
60,762,1.250000,0.126072,0.157590,True,0.151737,-0.005853,38.000000,1.000000,37795401.831915,45489584.459620,6.574554
60,762,1.500000,0.126072,0.189108,True,0.165495,-0.023613,43.000000,0.000000,37795401.831915,49614075.390802,6.617432
60,762,2.000000,0.126072,0.252144,True,0.165495,-0.086649,43.000000,0.000000,37795401.831915,49614075.390802,6.535452
274,45,1.250000,0.092067,0.115084,True,0.116276,0.001192,16.000000,8.000000,27601090.428955,34858574.575125,7.671365
274,45,1.500000,0.092067,0.138101,True,0.137893,-0.000208,18.000000,10.000000,27601090.428955,41339363.988850,7.394035
274,45,2.000000,0.092067,0.184135,True,0.155094,-0.029041,15.000000,17.000000,27601090.428955,46495980.190742,7.360395
1424,835,1.250000,0.120858,0.151073,True,0.144565,-0.006508,15.000000,22.000000,36232405.192420,43339366.035657,4.583816
1424,835,1.500000,0.120858,0.181287,True,0.158749,-0.022539,19.000000,22.000000,36232405.192420,47591662.833192,4.737023
1424,835,2.000000,0.120858,0.241717,True,0.158749,-0.082968,19.000000,22.000000,36232405.192420,47591662.833192,4.548952
1227,524,1.250000,0.122644,0.153305,True,0.153236,-0.000069,12.000000,28.000000,36767780.670980,45938977.918279,3.623931
1227,524,1.500000,0.122644,0.183966,True,0.179901,-0.004065,32.000000,12.000000,36767780.670980,53933013.831150,3.597774
1227,524,2.000000,0.122644,0.245288,True,0.179901,-0.065387,32.000000,12.000000,36767780.670980,53933013.831150,3.477719
249,907,1.250000,0.121887,0.152359,True,0.149259,-0.003100,28.000000,9.000000,36540745.228004,44746586.265627,6.914240
249,907,1.500000,0.121887,0.182830,True,0.149259,-0.033572,28.000000,9.000000,36540745.228004,44746586.265627,6.900577
249,907,2.000000,0.121887,0.243774,True,0.149259,-0.094515,28.000000,9.000000,36540745.228004,44746586.265627,6.852088
585,783,1.250000,0.031816,0.039770,True,0.041348,0.001578,8.000000,2.000000,9538201.445584,12395683.345038,6.893116
585,783,1.500000,0.031816,0.047724,True,0.053384,0.005660,10.000000,2.000000,9538201.445584,16004234.220814,6.845389
585,783,2.000000,0.031816,0.063632,True,0.062678,-0.000954,12.000000,2.000000,9538201.445584,18790270.929792,6.878082
732,931,1.250000,0.038104,0.047630,True,0.052998,0.005368,11.000000,2.000000,11423310.201348,15888499.606758,2.817230
732,931,1.500000,0.038104,0.057156,True,0.057784,0.000628,13.000000,2.000000,11423310.201348,17323260.974731,2.857812
732,931,2.000000,0.038104,0.076208,True,0.078706,0.002498,18.000000,1.000000,11423310.201348,23595367.306132,2.877803
1166,1176,1.250000,0.065628,0.082036,True,0.081966,-0.000069,15.000000,0.000000,19674928.368139,24572882.160153,7.278207
1166,1176,1.500000,0.065628,0.098443,True,0.095086,-0.003357,17.000000,0.000000,19674928.368139,28505973.561460,7.296796
1166,1176,2.000000,0.065628,0.131257,True,0.095086,-0.036171,17.000000,0.000000,19674928.368139,28505973.561460,7.214937
84,903,1.250000,0.143968,0.179959,True,0.179484,-0.000476,33.000000,13.000000,43160375.498676,53807852.072450,6.193960
84,903,1.500000,0.143968,0.215951,True,0.179484,-0.036468,33.000000,13.000000,43160375.498676,53807852.072450,6.601596
84,903,2.000000,0.143968,0.287935,True,0.179484,-0.108451,33.000000,13.000000,43160375.498676,53807852.072450,6.355429
224,274,1.250000,0.046003,0.057504,True,0.058629,0.001125,8.000000,5.000000,13791323.803360,17576563.662238,2.577136
224,274,1.500000,0.046003,0.069004,True,0.067102,-0.001903,10.000000,3.000000,13791323.803360,20116627.146770,2.507099
224,274,2.000000,0.046003,0.092006,True,0.067102,-0.024904,10.000000,3.000000,13791323.803360,20116627.146770,2.383999
1007,619,1.250000,0.109257,0.136571,True,0.135655,-0.000915,5.000000,25.000000,32754298.318141,40668447.037763,2.575186
1007,619,1.500000,0.109257,0.163885,True,0.158223,-0.005661,8.000000,26.000000,32754298.318141,47434188.128634,2.383292
1007,619,2.000000,0.109257,0.218513,True,0.158223,-0.060290,8.000000,26.000000,32754298.318141,47434188.128634,2.357181
352,824,1.250000,0.135512,0.169390,True,0.170274,0.000885,31.000000,9.000000,40625378.124906,51046942.510993,5.139627
352,824,1.500000,0.135512,0.203268,True,0.179230,-0.024038,29.000000,13.000000,40625378.124906,53731743.110781,5.254708
352,824,2.000000,0.135512,0.271023,True,0.179230,-0.091794,29.000000,13.000000,40625378.124906,53731743.110781,5.312431
1313,1435,1.250000,0.085136,0.106419,True,0.105974,-0.000445,14.000000,9.000000,25522998.869002,31770271.785688,7.479037
1313,1435,1.500000,0.085136,0.127703,True,0.119367,-0.008336,18.000000,9.000000,25522998.869002,35785413.624676,7.560653
1313,1435,2.000000,0.085136,0.170271,True,0.119367,-0.050904,18.000000,9.000000,25522998.869002,35785413.624676,7.685405
1210,183,1.250000,0.126527,0.158159,True,0.156356,-0.001803,23.000000,16.000000,37931805.635216,46874376.448187,5.589239
1210,183,1.500000,0.126527,0.189790,True,0.178454,-0.011337,27.000000,16.000000,37931805.635216,53499065.141817,5.763782
1210,183,2.000000,0.126527,0.253054,True,0.178454,-0.074600,27.000000,16.000000,37931805.635216,53499065.141817,5.698741
1463,799,1.250000,0.124149,0.155187,True,0.153771,-0.001416,32.000000,7.000000,37219031.494408,46099296.415637,7.586862
1463,799,1.500000,0.124149,0.186224,True,0.188869,0.002645,41.000000,6.000000,37219031.494408,56621421.703745,7.738532
1463,799,2.000000,0.124149,0.248299,True,0.193257,-0.055042,43.000000,6.000000,37219031.494408,57937024.363149,7.577491
1133,158,1.250000,0.137337,0.171671,True,0.171841,0.000170,30.000000,10.000000,41172583.219356,51516632.914935,7.061767
1133,158,1.500000,0.137337,0.206005,True,0.195790,-0.010215,41.000000,5.000000,41172583.219356,58696445.648437,7.077876
1133,158,2.000000,0.137337,0.274674,True,0.195790,-0.078884,41.000000,5.000000,41172583.219356,58696445.648437,7.532815
